"Territorial emissions in MtCO₂"
;Afghanistan;Albania;Algeria;Andorra;Angola;Anguilla;"Antigua and Barbuda";Argentina;Armenia;Aruba;Australia;Austria;Azerbaijan;Bahamas;Bahrain;Bangladesh;Barbados;Belarus;Belgium;Belize;Benin;Bermuda;Bhutan;Bolivia;"Bonaire, Saint Eustatius and Saba";"Bosnia and Herzegovina";Botswana;Brazil;"British Virgin Islands";"Brunei Darussalam";Bulgaria;"Burkina Faso";Burundi;Cambodia;Cameroon;Canada;"Cape Verde";"Cayman Islands";"Central African Republic";Chad;Chile;China;Colombia;Comoros;Congo;"Cook Islands";"Costa Rica";"Côte d'Ivoire";Croatia;Cuba;Curaçao;Cyprus;"Czech Republic";"Democratic Republic of the Congo";Denmark;Djibouti;Dominica;"Dominican Republic";Ecuador;Egypt;"El Salvador";"Equatorial Guinea";Eritrea;Estonia;Ethiopia;"Faeroe Islands";"Falkland Islands (Malvinas)";Fiji;Finland;France;"French Guiana";"French Polynesia";Gabon;Gambia;Georgia;Germany;Ghana;Gibraltar;Greece;Greenland;Grenada;Guadeloupe;Guatemala;Guinea;Guinea-Bissau;Guyana;Haiti;Honduras;"Hong Kong";Hungary;Iceland;India;Indonesia;Iran;Iraq;Ireland;Israel;Italy;Jamaica;Japan;Jordan;Kazakhstan;Kenya;Kiribati;Kosovo;Kuwait;Kyrgyzstan;Laos;Latvia;Lebanon;Lesotho;Liberia;Libya;Liechtenstein;Lithuania;Luxembourg;Macao;Madagascar;Malawi;Malaysia;Maldives;Mali;Malta;"Marshall Islands";Martinique;Mauritania;Mauritius;Mexico;"Micronesia (Federated States of)";Moldova;Mongolia;Montenegro;Montserrat;Morocco;Mozambique;Myanmar;Namibia;Nauru;Nepal;Netherlands;"New Caledonia";"New Zealand";Nicaragua;Niger;Nigeria;Niue;"North Korea";"North Macedonia";Norway;"Occupied Palestinian Territory";Oman;Pakistan;Palau;Panama;"Papua New Guinea";Paraguay;Peru;Philippines;Poland;Portugal;Qatar;"Republic of South Sudan";Réunion;Romania;"Russian Federation";Rwanda;"Saint Helena";"Saint Kitts and Nevis";"Saint Lucia";"Saint Pierre and Miquelon";"Saint Vincent and the Grenadines";Samoa;"Sao Tome and Principe";"Saudi Arabia";Senegal;Serbia;Seychelles;"Sierra Leone";Singapore;Slovakia;Slovenia;"Solomon Islands";Somalia;"South Africa";"South Korea";Spain;"Sri Lanka";Sudan;Suriname;Swaziland;Sweden;Switzerland;Syria;Taiwan;Tajikistan;Tanzania;Thailand;Timor-Leste;Togo;Tonga;"Trinidad and Tobago";Tunisia;Turkey;Turkmenistan;"Turks and Caicos Islands";Tuvalu;Uganda;Ukraine;"United Arab Emirates";"United Kingdom";"United States of America";Uruguay;Uzbekistan;Vanuatu;Venezuela;Vietnam;"Wallis and Futuna Islands";"Western Sahara";Yemen;Zambia;Zimbabwe
2010;8.3978;4.4481;117.8141;0.51662;28.8645;0.15022;0.45434;186.7331;4.2527;2.5062;405.5028;72.0118;30.6329;2.3889;29.0748;53.9916;1.464;63.1564;114.561;0.53861;4.9389;0.60822;0.46416;14.6407;0.20499;21.1457;4.5363;411.2402;0.19786;8.0608;47.8629;2.0368;0.29678;5.0305;6.662;555.5498;0.55693;;0.26381;0.99661;71.3298;8500.5427;76.2784;0.16122;1.9621;0.051296;7.4937;6.0639;21.0509;33.9146;3.8948;8.089;117.5007;1.9633;49.1523;0.51662;0.17221;20.5744;34.8254;198.8077;6.317;6.8663;0.497;18.785;6.3371;0.63021;;1.2012;64.0995;389.3863;;0.80608;4.7823;0.43235;6.2091;832.6697;9.7107;;97.3615;0.66318;0.26014;;11.0977;2.4842;0.23816;1.887;2.0934;7.9585;40.0637;52.1237;3.6601;1678.4763;428.1743;564.0345;110.9853;41.7479;68.2869;433.688;7.6773;1214.0686;20.6143;250.897;11.746;0.058624;8.3722;89.2722;6.3129;3.0003;8.5489;19.9972;2.2753;0.76115;61.1217;0.19081;13.9267;11.2193;1.2348;1.9383;1.0264;216.5373;0.93432;1.9749;2.5818;0.13557;;1.9602;3.9132;463.7825;0.10259;4.8309;13.82;2.4219;0.065952;56.2696;2.6339;13.0838;3.0961;0.043968;4.8244;182.1179;3.5572;34.9578;4.469;1.1692;112.314;0.003664;50.0236;8.5005;46.2317;2.0335;46.7501;154.1447;0.20885;9.0727;4.6606;5.0218;57.1505;82.9512;334.6068;52.9894;71.9199;1.3133;;84.2897;1612.8848;0.5734;0.010992;0.21984;0.3664;0.069616;0.21984;0.18686;0.098928;517.7159;7.2801;45.6964;0.44334;0.57525;56.6198;38.5232;16.3764;0.32976;0.61189;466.93;565.9608;283.725;13.0503;14.3976;2.3954;1.0149;53.0422;45.0496;60.7164;264.8196;2.5104;6.9249;256.4223;0.2345;2.5957;0.11725;46.9586;27.1025;314.38;57.1089;0.1832;0.007328;3.5696;294.0783;155.9772;512.0237;5698.0558;6.2967;103.3433;0.12091;184.083;136.1131;0.029312;;23.1519;2.5626;7.8642
2011;12.1058;5.0307;119.8069;0.49098;30.3297;0.1429;0.44334;190.2738;4.9689;2.4988;404.1728;69.8982;32.9757;1.8027;28.6367;56.5563;1.5157;62.1067;105.0461;0.55693;4.8868;0.44334;0.66746;16.0381;0.26151;23.7613;4.0287;429.9594;0.20152;9.5447;53.178;2.1302;0.35481;5.1053;6.5212;566.741;0.61555;;0.27846;1.1175;78.0838;9388.1992;76.0798;0.13557;2.2412;0.058624;7.3094;6.3424;20.6824;29.1693;4.9687;7.7595;115.0603;2.4387;44.1971;0.47266;0.15389;21.3193;37.398;211.0375;6.5005;8.8815;0.56017;18.8551;7.402;0.56792;;1.0679;56.6657;362.5039;;0.77677;4.931;0.44701;7.8037;809.4269;11.2263;;94.5496;0.70715;0.25282;;11.2384;2.5941;0.24549;1.9602;2.0866;8.6345;43.1496;50.3221;3.5106;1766.0727;508.0733;579.04;135.274;38.0522;68.5947;422.0395;8.2556;1264.1551;21.2438;240.6512;12.9281;0.05496;8.31;86.2626;7.5535;3.167;7.8054;20.2641;2.3266;0.85167;39.2646;0.17678;14.2711;11.1146;1.4557;2.3769;1.1399;217.4275;0.98562;2.1581;2.5781;0.13923;;2.1105;3.9168;484.1648;0.11725;4.945;21.4265;2.4072;0.040304;56.7116;3.1074;15.0679;2.7648;0.040304;5.2215;169.0657;3.5401;34.2496;4.8053;1.3224;129.5684;0.007328;36.1844;9.1966;45.5134;2.246;53.2631;154.6585;0.21618;9.9521;5.2249;5.1987;48.9588;83.7437;333.952;51.7927;79.6476;1.2812;;89.5182;1664.9531;0.64702;0.010992;0.23083;0.33342;0.069616;0.19786;0.20152;0.10259;497.659;7.8193;48.9571;0.3261;0.74379;30.272;38.112;16.3603;0.34442;0.61189;473.949;588.4039;284.5438;14.8866;14.0169;2.1796;1.0259;49.1669;40.9855;56.1393;266.4852;2.3164;7.7521;253.8007;0.24549;2.5039;0.10259;46.6787;25.5243;339.4823;62.1823;0.1832;0.007328;3.8241;307.9528;169.1749;469.8038;5565.2944;7.6538;112.8219;0.1319;170.4001;145.0478;0.025648;;20.1907;2.7814;9.4803
2012;10.2185;4.6679;128.11;0.48731;33.8006;0.1429;0.458;191.7148;5.7483;1.3484;406.5062;67.2091;35.0484;1.9089;27.3276;60.6913;1.4595;63.0083;102.4288;0.45067;4.6387;0.3664;0.77225;18.1193;0.31144;22.1363;5.0766;460.098;0.20152;9.4935;48.349;2.62;0.37987;5.3335;6.1582;569.737;0.50197;;0.29312;0.61401;79.7038;9633.8993;79.7272;0.1429;2.9434;0.062288;7.2589;8.3393;19.1148;29.5222;5.9174;7.2349;110.9552;2.3558;39.8236;0.47998;0.16488;21.4937;37.1528;210.3549;6.4691;7.5368;0.61843;17.685;8.1099;0.5899;;1.0411;51.2221;363.8091;;0.75478;5.0333;0.45434;8.2511;813.8931;14.3164;;91.4301;0.56792;0.27114;;11.5586;2.4219;0.25282;1.9602;2.1903;8.9886;42.7426;46.7767;3.5029;1941.3079;526.3831;600.684;152.8147;38.2096;74.7846;401.5547;7.9128;1305.4329;23.8131;246.7504;11.9868;0.051296;7.8739;100.073;9.9998;3.3979;7.5152;22.3316;2.3963;0.96379;52.4087;0.18531;14.3308;10.8514;1.2912;2.7399;1.1334;215.8124;1.1102;2.2973;2.7621;0.13557;;2.3303;3.9644;496.2996;0.12458;4.7657;35.0309;2.2131;0.043968;59.0277;2.9808;11.8919;3.3639;0.043968;5.4698;165.827;3.6379;36.0004;4.5452;1.7539;116.3306;0.007328;37.566;8.735;45.0383;2.1984;58.6907;153.8759;0.21618;9.7676;4.9757;5.1733;54.1558;88.4068;326.3482;49.9626;92.3035;1.33;;86.2557;1679.8662;0.71846;0.010992;0.21984;0.32976;0.069616;0.25282;0.19786;0.11358;563.1795;7.3629;43.7245;0.42136;0.86104;48.145;36.0212;15.8218;0.34808;0.60822;461.139;583.6319;278.8507;15.798;14.5387;2.6364;1.1908;46.692;42.2547;43.7901;255.4766;2.9041;9.0622;270.1745;0.29312;2.2156;0.10626;45.556;26.3064;353.6662;64.5329;0.1832;0.010992;3.627;303.9526;217.3616;487.7958;5367.5686;8.5931;114.924;0.11358;190.9743;135.6859;0.025648;;18.2675;3.4891;7.6589
2013;8.4408;4.9281;132.4346;0.47632;33.2285;0.11725;0.46166;190.1517;5.535;0.86104;397.9432;67.7457;35.2147;2.8836;31.1869;61.7816;1.4383;63.7434;102.6744;0.47632;4.8832;0.53494;0.85325;18.4259;0.32243;21.801;5.6629;495.0468;0.20152;7.6284;42.6495;2.8642;0.39914;5.4758;5.0692;576.327;0.49464;;0.28579;0.65493;81.6916;9796.5269;89.9888;0.17587;3.208;0.062288;7.6327;9.5264;18.4546;27.7483;5.1003;6.5544;106.4275;3.5381;41.7295;0.55554;0.16854;21.0497;39.3619;206.8676;6.0936;7.72;0.63832;19.552;9.7808;0.67784;;1.316;51.751;365.8312;;0.76211;5.2687;0.43235;8.0087;831.3163;14.1798;;81.7351;0.53494;0.30411;;12.5823;2.1105;0.25648;1.9053;2.2934;9.2447;44.3056;43.7048;3.4928;2033.4026;411.191;608.7101;163.6767;37.2353;64.9747;367.5687;8.4922;1314.703;23.8126;254.5474;12.7704;0.051296;8.0058;93.5828;9.6585;4.0066;7.382;22.1634;2.4219;0.87683;55.3391;0.19254;13.3403;10.3039;1.204;3.1445;1.1623;234.4188;1.0919;2.6486;2.4378;0.13923;;2.0445;4.067;490.1297;0.13557;4.8994;43.5588;2.1508;0.051296;58.7347;4.057;12.9362;2.6012;0.047632;6.2188;165.7179;3.8482;35.2409;4.3514;1.8911;122.0978;0.007328;27.0146;7.7713;44.9824;2.4366;61.1207;150.4513;0.21984;11.366;5.3311;5.1721;42.9289;95.7926;322.2254;48.1619;82.6979;1.4473;;76.8759;1619.1729;0.78227;0.010992;0.2235;0.30778;0.07328;0.20885;0.19786;0.11358;540.8052;7.8535;44.5458;0.32976;1.0332;54.3664;35.5778;15.1889;0.37373;0.63021;455.8659;591.5399;252.7638;14.6781;16.1755;2.7449;1.5462;45.0863;43.1858;35.809;257.7077;2.8692;9.9081;286.0687;0.44334;2.1287;0.11358;45.2357;26.8655;345.2206;66.3741;0.18686;0.010992;3.7545;297.2943;221.8361;477.901;5514.0293;7.4935;109.3234;0.10626;182.8501;140.8932;0.021984;;24.9767;3.7561;11.6166
2014;7.7743;5.6206;143.2208;0.46166;44.2488;0.13923;0.46166;188.6974;5.5599;0.87203;394.1169;64.0844;36.9752;2.3633;31.1479;65.9787;1.2625;63.0836;96.8113;0.46899;5.2166;0.67051;0.94799;19.6182;0.32243;19.311;6.8501;523.894;0.21251;8.9255;45.1693;2.912;0.37656;6.5164;6.8503;575.9422;0.48731;;0.28946;0.98926;77.4228;9820.3602;90.9523;0.15389;3.1034;0.065952;7.7486;9.7389;17.705;27.426;5.7561;6.9346;104.0499;4.6313;37.5273;0.3733;0.17587;21.6457;43.2078;221.9423;6.1475;7.306;0.67171;18.7559;12.0174;0.59723;;1.6228;47.6439;333.9221;;0.74013;5.3123;0.51296;8.7871;792.6849;14.7545;;78.6598;0.4983;0.2345;;13.5686;2.1654;0.27114;1.9712;2.7847;9.3387;45.4907;43.8627;3.4697;2184.4378;416.8232;641.9164;165.1506;36.7853;62.2791;347.8608;7.6791;1263.0499;25.8939;278.7756;13.7732;0.058624;7.1265;91.0333;10.0946;4.3293;7.1826;23.7808;2.4292;1.1912;58.3613;0.16124;13.0875;9.8252;1.5069;3.1022;1.0214;241.1278;1.3154;2.9055;2.4424;0.1429;;2.4988;4.2063;481.1288;0.13557;4.7478;29.586;2.1068;0.047632;59.6426;8.2593;16.1695;3.7087;0.051296;7.5924;158.768;4.8721;35.4578;4.598;2.075;127.8226;0.010992;30.5443;7.4599;44.9166;2.8359;60.4098;154.2908;0.2235;10.8558;6.0493;5.4582;49.0534;101.1821;309.9209;47.9484;105.9796;1.5352;;77.4324;1622.3489;0.81274;0.010992;0.23083;0.34808;0.076944;0.2748;0.20885;0.11358;601.8959;8.796;37.1891;0.48731;1.1395;55.2092;33.6545;13.5319;0.32976;0.63021;481.8847;586.5479;255.1002;17.6899;16.6448;2.8361;0.90134;43.3376;39.2344;30.112;261.2435;4.4855;9.9003;279.9943;0.51296;2.2381;0.11358;46.3448;27.8921;361.6755;68.0321;0.19786;0.010992;4.097;257.5847;215.9062;439.0575;5561.7192;6.6563;103.4952;0.15389;184.1364;159.5828;0.021984;;24.1852;4.2557;11.9726
2015;7.9041;4.5324;150.8176;0.46533;33.979;0.15389;0.47998;192.3657;5.0724;0.89768;401.5548;66.2832;37.1986;2.0408;32.6721;72.8346;1.2625;58.6331;100.9813;0.6412;6.0764;0.53861;0.96621;19.421;0.3261;18.4607;5.4248;495.2137;0.21251;6.9543;48.1943;3.2976;0.39164;8.4463;7.7439;575.9069;0.49098;;0.29312;0.69614;81.6332;9683.2007;86.0711;0.16854;3.451;0.062288;7.4071;9.4055;17.8408;29.0528;6.2508;6.9601;104.8154;2.7919;35.1815;0.44577;0.17587;23.4879;40.6398;219.304;6.7154;6.434;0.65217;15.8134;12.6934;0.60822;;2.1304;44.1137;338.5007;;0.76944;5.2489;0.52395;9.5887;795.8164;16.1147;;74.9579;0.4983;0.26014;;15.4263;2.4512;0.27846;2.0045;3.1914;10.082;42.3909;46.6276;3.5453;2253.4288;507.012;640.8112;165.6464;38.5453;64.9498;360.0882;7.9366;1222.7813;25.27;288.5781;16.3006;0.062288;8.3393;96.2649;10.2775;8.8058;7.2727;25.7698;2.3266;1.205;50.8444;0.15971;13.2971;9.3332;2.0291;3.5199;1.1195;233.2682;1.3007;3.0956;1.7353;0.1429;;2.8872;4.2099;481.9746;0.1429;4.7851;23.2436;2.2387;0.058624;61.0279;6.3056;22.0764;3.8857;0.05496;6.0141;166.3667;4.7357;35.8392;5.2502;2.0351;113.5395;0.007328;24.6207;7.0239;45.3505;3.0045;61.604;170.1753;0.2235;10.877;6.3643;6.051;48.6962;112.1425;313.0991;52.2941;105.7561;1.9419;;77.7256;1622.861;0.92648;0.010992;0.2345;0.35907;0.076944;0.21251;0.2345;0.11358;645.4086;9.8463;43.7471;0.47998;0.90501;62.1304;34.4842;13.6175;0.29312;0.63021;451.5901;595.3939;271.6873;19.8301;20.1626;2.7328;0.97829;43.3368;38.7332;28.6755;257.1564;5.1628;10.6375;283.2931;0.50197;2.6864;0.12091;45.121;29.2746;381.3319;70.231;0.20518;0.010992;4.5219;223.9119;239.6707;422.4906;5412.4322;6.6552;101.7913;0.1319;170.8994;184.4356;0.021984;;13.0063;4.2956;12.1705
2016;6.7446;4.4957;148.839;0.46899;34.1109;0.15389;0.49098;190.9296;5.1588;0.88302;411.0315;67.1123;37.2784;1.7954;31.3975;75.8574;1.2847;60.2849;99.8069;0.60822;6.74;0.61922;1.1531;20.6933;0.32976;21.7329;6.3334;478.4428;0.21251;7.5441;45.3537;3.3814;0.44293;9.724;8.2596;564.0325;0.53861;;0.29678;0.99292;84.1537;9552.5165;100.8005;0.20152;3.7018;0.062288;7.9237;11.7981;18.105;27.9999;5.3897;7.3682;106.629;1.996;36.9887;0.39814;0.17954;24.6291;39.5051;233.5156;6.6384;6.2068;0.6595;17.3777;14.4321;0.63021;;2.0188;47.2275;341.0257;;0.74379;5.2985;0.53128;9.9052;800.5103;16.547;;71.3684;0.4983;0.26747;;16.3759;2.7443;0.29312;2.344;3.2353;9.5544;43.3875;47.3957;3.4975;2392.3597;568.1939;648.0607;194.3612;40.0298;63.9072;356.5562;8.1414;1203.167;23.9943;288.4214;17.1518;0.065952;8.8596;101.5743;9.6403;14.2614;7.2208;26.5024;2.3596;1.3581;42.8392;0.14988;13.3275;9.0803;1.9998;3.3586;1.263;246.7224;1.4436;3.1066;1.3995;0.1429;;2.7627;4.3455;484.6289;0.1429;4.8963;25.3239;2.0152;0.029312;61.0315;7.726;25.4688;4.1236;0.043968;8.8411;166.2821;5.3118;34.2676;5.448;2.0645;116.7736;0.007328;27.4666;6.9872;44.4727;3.2316;60.0331;203.1458;0.2235;10.463;6.6794;7.1538;52.3601;122.2368;324.0113;50.4556;102.1726;1.7257;;75.8128;1618.3043;1.0469;0.010992;0.23816;0.33342;0.076944;0.25282;0.24549;0.12091;565.7507;9.859;45.0357;0.59357;0.93066;40.2747;34.9218;14.4167;0.28946;0.63754;460.043;617.9601;260.7596;23.0284;19.3113;2.3261;1.1798;42.9726;39.1926;28.5082;265.2838;6.3054;10.5353;281.7047;0.49464;3.0976;0.12824;40.0521;29.0081;401.2397;70.1638;0.21618;0.010992;4.8051;234.2003;228.5835;399.1096;5292.2676;6.5253;105.2219;0.14656;163.1906;185.4322;0.025648;;10.4258;4.8378;10.8148
2017;6.8598;5.4044;153.4484;0.46533;37.4708;0.1429;0.49098;187.4159;5.4848;0.916;415.0974;69.6289;36.4979;1.9712;32.7714;80.3238;1.1709;60.7429;99.4563;0.61555;7.4249;0.63021;1.2568;21.8106;0.33342;21.7915;7.0589;484.5881;0.16854;9.552;47.5052;3.9384;0.54918;11.186;7.5305;572.8344;0.57891;;0.29678;0.99659;84.0621;9750.726;91.6698;0.23816;3.5259;0.069616;8.2352;11.8604;18.7377;25.1312;5.093;7.5157;105.6417;2.2049;34.7222;0.37982;0.16122;24.255;39.2376;250.2401;6.0156;5.9796;0.68881;18.6359;15.5936;0.70715;;2.0371;44.6731;345.9213;;0.74746;4.7929;0.53494;9.8319;786.6546;13.817;;74.8528;0.51296;0.27846;;17.2143;2.8799;0.29312;2.3183;3.272;9.8991;42.5521;49.6848;3.6149;2456.8476;531.012;724.5785;208.7131;38.9102;62.4673;351.4739;7.7975;1187.6615;25.4672;307.9265;16.5325;0.065952;8.0938;104.784;9.2629;17.9144;7.2228;27.9353;2.5282;1.2152;43.7294;0.15628;13.5458;9.2504;2.15;3.8863;1.4021;248.8695;1.4986;3.1213;1.553;0.14656;;3.7373;4.536;461.238;0.1429;5.2916;34.1542;2.1031;0.029312;63.8308;8.1473;23.6698;4.0982;0.047632;10.1235;164.4448;5.3448;36.1533;5.3747;2.0058;130.2755;0.007328;21.754;7.5075;43.5625;3.2683;65.5108;232.4248;0.23083;11.9615;6.5476;8.0149;52.4886;134.5185;337.3404;54.72;105.5691;1.4912;;78.0775;1646.1798;1.0505;0.010992;0.24182;0.35174;0.076944;0.25648;0.25648;0.12458;579.4166;9.3643;45.4827;0.58624;0.93798;39.0656;36.0873;14.2648;0.28579;0.63754;466.1032;620.61;274.6713;22.9844;21.7149;2.5203;0.98562;42.3068;38.1823;26.4014;272.4505;6.8727;11.0186;286.336;0.4983;3.0492;0.15755;39.9678;29.62;425.3292;70.1931;0.23083;0.010992;5.2264;223.2322;186.6233;388.0884;5253.6061;6.1735;109.2815;0.13923;146.6733;182.584;0.025648;;10.1071;6.5196;10.2468
2018;10.4527;5.403;164.3093;0.46421;37.6786;0.14714;0.50557;185.0299;6.2966;0.94323;415.9539;66.7197;37.4884;2.03;31.5945;85.7188;1.2071;61.8717;100.2078;0.61221;7.7598;0.64895;1.6622;22.3455;0.34334;22.0861;6.8154;466.6493;0.17356;9.5604;43.5516;4.1403;0.56803;15.479;7.5668;586.5046;0.60951;;0.30048;1.008;85.8291;9956.5685;92.2282;0.24593;3.5183;0.072706;8.2491;12.5141;17.7186;26.0844;5.2694;7.3328;104.4112;2.2313;34.6514;0.38997;0.16601;25.3052;41.818;251.4609;6.0183;5.9058;0.70877;17.711;16.1849;0.70545;;2.1238;45.8493;331.7254;;0.78063;4.8031;0.56324;9.8622;755.3623;14.48;;71.7979;0.51173;0.2786;;19.4113;3.0321;0.30861;2.3426;3.367;10.4707;42.5057;49.6285;3.6745;2591.3237;576.5844;755.4022;211.2703;38.8034;62.2126;348.085;8.0097;1135.688;24.9238;319.6474;17.1367;0.068879;8.1919;104.2176;10.1689;32.2625;7.8593;27.5654;2.4256;1.2745;45.206;0.14375;13.6695;9.5685;2.2165;4.1878;1.4703;249.1445;1.5651;3.2733;1.5316;0.15307;;3.9348;4.9016;451.0808;0.14924;5.8778;64.5083;2.1231;0.030184;65.3674;8.3835;26.0956;4.1543;0.049746;13.4104;160.1701;8.209;35.0803;5.3772;2.0938;136.0783;0.0076533;38.1629;6.9809;43.8177;3.2198;71.0299;247.4254;0.24108;12.0963;6.7861;8.103;54.2103;138.9244;337.7057;51.4825;109.2447;1.5399;;76.9512;1691.3604;1.0801;0.011319;0.24901;0.3622;0.079232;0.26411;0.26786;0.12613;576.7578;9.6904;46.0531;0.60536;0.98756;38.2881;36.0878;14.4878;0.29848;0.65833;472.0012;634.9341;269.6543;22.9732;22.3724;2.5518;0.98795;41.7662;36.8955;25.8777;273.1047;7.4733;11.5019;292.453;0.52042;3.1673;0.16455;37.8656;30.3571;419.1947;78.0347;0.2377;0.01148;5.3848;231.6942;188.5414;380.1386;5424.8815;6.2518;113.9384;0.14541;129.5963;211.7741;0.026786;;9.9453;6.9301;11.3406
2019;10.7203;5.579;171.707;0.47049;38.0203;0.14329;0.49234;178.9395;6.0059;0.91855;411.0157;68.4951;39.8201;1.9791;34.3543;102.1617;1.1866;62.4839;99.7089;0.6328;7.9981;0.63196;1.7068;22.5749;0.33435;26.6211;6.3164;465.7158;0.16901;9.0887;42.0065;4.3013;0.57979;16.027;7.5927;576.6505;0.63389;;0.30765;1.0303;84.2666;10174.6811;102.2024;0.25311;3.457;0.07746;8.5075;12.9465;17.8822;25.9885;5.1958;7.3157;101.0098;2.2827;32.0755;0.39937;0.16166;27.3788;40.5403;246.6429;6.2073;5.6338;0.72723;13.8884;16.2551;0.715;;2.2571;41.6526;323.7471;;0.83168;4.7049;0.58571;10.2867;701.9551;14.9599;;67.184;0.51866;0.28795;;20.5134;3.1534;0.32096;2.3904;3.2809;10.9284;41.5364;49.101;3.3217;2616.4488;617.5126;779.5265;221.3839;37.1177;64.1721;337.0862;8.0142;1106.6644;26.0716;313.7978;17.3153;0.073383;9.7414;107.532;11.4826;32.8148;8.2623;28.2021;2.2232;1.3217;46.4278;0.1458;13.4834;9.7849;2.0647;4.0148;1.4663;250.0947;1.6674;3.3944;1.5538;0.16307;;4.0922;4.6868;438.4976;0.159;5.9578;65.5137;2.4614;0.029393;71.9289;8.7058;26.2316;4.168;0.052999;13.9135;154.8266;8.4516;36.541;5.5486;2.1353;140.0265;0.0081537;38.7622;8.0414;42.4408;3.3032;71.6846;248.8439;0.25684;12.5031;7.0869;8.2723;54.5332;144.2628;322.6265;48.5978;109.3447;1.5849;;75.0841;1678.3668;1.1109;0.011023;0.2425;0.35272;0.077158;0.25719;0.28538;0.12914;582.1496;9.8227;54.6667;0.62305;1.0271;38.9448;33.3148;13.6964;0.31799;0.67757;478.6081;611.2632;252.6832;24.8412;22.9807;2.606;0.97385;42.7666;37.6815;26.9607;262.6393;8.9799;11.6263;288.2797;0.55445;3.2614;0.1753;37.8639;31.0129;405.1264;85.6465;0.23147;0.012231;5.5313;223.2294;190.6831;369.8784;5284.6967;6.3781;110.246;0.15492;116.6878;247.7089;0.028538;;10.255;6.7205;10.3743

Sources
Territorial;"Cite as: Friedlingstein et al. (2020).

Friedlingstein et al., 2020 : The Global Carbon Budget 2020, Earth System Science Data. Available at: <a href=""https://doi.org/10.5194/essd-12-3269-2020"" target=""_blank"">https://doi.org/10.5194/essd-12-3269-2020</a>

The use of data is conditional on citing the original data sources. 

Data for years 2018 and 2019 are preliminary."
